label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092421174049377,0.7372786998748779,-2.408438035672589e-07,0.4929811656475067,0.6794559359550476,-0.0369505509734153,0.5051673650741577,0.6237015724182129,-0.0506049580872058,0.5217145085334778,0.5792679190635681,-0.0552999973297119,0.5347006916999817,0.542395830154419,-0.0568869747221469,0.5681741833686829,0.6420250535011292,-0.0461064986884593,0.605113685131073,0.5890217423439026,-0.0479034483432769,0.5933141112327576,0.5618917942047119,-0.0406356304883956,0.5746574997901917,0.5514521598815918,-0.0336316116154193,0.5793842673301697,0.6653854250907898,-0.0245522819459438,0.577671468257904,0.6024476885795593,-0.0253183376044034,0.5509864687919617,0.5957362055778503,-0.018590785562992,0.5390492081642151,0.6106537580490112,-0.013333274051547,0.5799047946929932,0.6788451075553894,-0.0039070695638656,0.5690588355064392,0.618436336517334,-0.0062530990689992,0.547971785068512,0.6166059970855713,-0.004030623473227,0.5393756628036499,0.6304652094841003,-0.0023915558122098,0.5772042870521545,0.6851888298988342,0.0146130109205842,0.5699300169944763,0.6349889039993286,0.0098130321130156,0.5524640083312988,0.6321414113044739,0.0105364508926868,0.5412763357162476,0.6430054903030396,0.0129450252279639,0.5786240696907043,0.4294180870056152,-0.7475412487983704,0.595828652381897,0.3607330322265625,-0.6952828764915466,0.6071040034294128,0.3585340976715088,-0.695156455039978,0.6210588216781616,0.3568567037582397,-0.6951104998588562,0.5523394346237183,0.3637239933013916,-0.7043066024780273,0.5330513119697571,0.3652786016464233,-0.703762412071228,0.5150650143623352,0.3673310279846191,-0.7037311792373657,0.6375176906585693,0.3860515356063843,-0.3412541449069977,0.4814232587814331,0.3993812799453735,-0.3548020720481872,0.6009076237678528,0.4915856122970581,-0.6147123575210571,0.5467975735664368,0.4914219975471496
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109370946884155,0.7220907807350159,-2.5386901825186214e-07,0.4926439523696899,0.6631742715835571,-0.0294106341898441,0.503626823425293,0.6050573587417603,-0.0410210080444812,0.5217679142951965,0.5608155727386475,-0.0454422384500503,0.5340588092803955,0.5244922637939453,-0.0471355728805065,0.5645157694816589,0.6207796335220337,-0.0396052449941635,0.6046504974365234,0.5708595514297485,-0.0407604537904262,0.5933147072792053,0.5452419519424438,-0.0322176292538642,0.5732402801513672,0.5367584228515625,-0.0239727646112442,0.5787782073020935,0.6480346918106079,-0.0210574138909578,0.5784295201301575,0.5909709334373474,-0.0210719034075737,0.5517866611480713,0.5840615630149841,-0.0125744016841053,0.5384851694107056,0.597819447517395,-0.0060942326672375,0.5819912552833557,0.6672549843788147,-0.0030240039341151,0.5710010528564453,0.612227201461792,-0.0041615287773311,0.5501934885978699,0.6095908284187317,-0.0006691562593914,0.5387986898422241,0.6217368245124817,0.0016129569848999,0.5813152194023132,0.6790475249290466,0.0136139132082462,0.5737213492393494,0.6330692172050476,0.0115473931655287,0.5556108355522156,0.6288716197013855,0.0136121157556772,0.5428401231765747,0.6381439566612244,0.016432574018836,0.5786823034286499,0.4339576959609985,-0.7249706387519836,0.5972572565078735,0.3649716377258301,-0.6775400042533875,0.6083439588546753,0.363267183303833,-0.6775146722793579,0.6226871609687805,0.3622170686721802,-0.6775385737419128,0.5534223318099976,0.3669948577880859,-0.6827147006988525,0.5334161520004272,0.3682419061660766,-0.6821293234825134,0.5159262418746948,0.3700402975082397,-0.6821301579475403,0.6422878503799438,0.3929954767227173,-0.3353236317634582,0.486750453710556,0.4016367197036743,-0.3298110067844391,0.6016786694526672,0.4955434203147888,-0.5948967337608337,0.547757089138031,0.4950312376022339
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527299165725708,0.731381893157959,-2.0873615369509935e-07,0.5221731662750244,0.6810240745544434,-0.0394154042005538,0.537507951259613,0.6323769688606262,-0.0545484386384487,0.5524734854698181,0.5898824334144592,-0.060819212347269,0.5637221932411194,0.5514237284660339,-0.0645585507154464,0.601038932800293,0.656284511089325,-0.0415719226002693,0.6325697302818298,0.5998769402503967,-0.042816687375307,0.6215605139732361,0.5685187578201294,-0.0393910482525825,0.6034175753593445,0.5532112121582031,-0.0353301838040351,0.6036586165428162,0.6737301349639893,-0.0185138192027807,0.6083711981773376,0.612393319606781,-0.02029949426651,0.58625328540802,0.5965709686279297,-0.019634161144495,0.5680450201034546,0.5993068218231201,-0.0180136691778898,0.5975319743156433,0.6822687983512878,0.0036048570182174,0.5924333930015564,0.6260736584663391,0.0014222712488844,0.5734167098999023,0.6177834868431091,-0.0022703392896801,0.5590425133705139,0.6219526529312134,-0.0038393358699977,0.589859664440155,0.6865689754486084,0.0234775207936763,0.5864596962928772,0.6400452852249146,0.019053254276514,0.5727677345275879,0.6310200095176697,0.0166801903396844,0.5589508414268494,0.6300606727600098,0.017279440537095,0.6006851196289062,0.424483060836792,-0.809872031211853,0.607714831829071,0.3594862222671509,-0.7404453754425049,0.6160548329353333,0.3592532873153686,-0.7403851747512817,0.6266828775405884,0.359630823135376,-0.740204930305481,0.5720736980438232,0.3572621345520019,-0.7683892846107483,0.5548272132873535,0.3566068410873413,-0.7680512070655823,0.535589873790741,0.3572560548782348,-0.768278181552887,0.6312946081161499,0.3885622024536133,-0.3289354741573334,0.4889519810676574,0.3940761089324951,-0.434181272983551,0.6148170828819275,0.4873256683349609,-0.6575453281402588,0.5616208910942078,0.4841532707214355
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3890968859195709,0.835178792476654,-2.82833724440934e-07,0.3603675961494446,0.7490089535713196,-0.0383694879710674,0.3689985275268554,0.6693226099014282,-0.0559965968132019,0.3939758241176605,0.6115655899047852,-0.0631594657897949,0.412309467792511,0.5660793781280518,-0.0675269365310669,0.4535640180110931,0.6853598356246948,-0.0615754351019859,0.502382218837738,0.6072313785552979,-0.0652817413210868,0.4991109371185303,0.5624033212661743,-0.0579731501638889,0.482919692993164,0.5405036211013794,-0.0504012592136859,0.4768821001052856,0.7216143012046814,-0.0374200493097305,0.4711859226226806,0.6415918469429016,-0.0370060056447982,0.439145416021347,0.6412597298622131,-0.0261882413178682,0.4234595000743866,0.6645724177360535,-0.0192445553839206,0.484013557434082,0.7458714246749878,-0.0129385311156511,0.4665633738040924,0.6741667985916138,-0.015260930173099,0.4404845535755157,0.6791966557502747,-0.0106965349987149,0.4262811243534088,0.6993654370307922,-0.0084499428048729,0.4870748519897461,0.7612075805664062,0.0100437132641673,0.4745701849460602,0.7008063793182373,0.0060939951799809,0.4506339430809021,0.7025768160820007,0.0094584776088595,0.4348556995391845,0.7183435559272766,0.013342848047614,0.444810539484024,0.3802111148834228,-0.8865898251533508,0.4730883836746216,0.2906028032302856,-0.8295610547065735,0.4909643530845642,0.2883919477462768,-0.8295673131942749,0.5099290609359741,0.2870830297470093,-0.8296541571617126,0.4078408777713775,0.2977800369262695,-0.829799234867096,0.3843443393707275,0.2985544204711914,-0.8292096257209778,0.363808274269104,0.2990837097167969,-0.8294285535812378,0.5463592410087585,0.3199807405471802,-0.4194823503494262,0.3359053134918213,0.3293172121047973,-0.3896715939044952,0.4867503046989441,0.4525430798530578,-0.7314528822898865,0.4042567312717438,0.4569544196128845
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3710997700691223,0.8604506254196167,-2.985887306294899e-07,0.3438862562179565,0.7730127573013306,-0.0441757887601852,0.3541878461837768,0.690242350101471,-0.0631761625409126,0.3791948556900024,0.6285491585731506,-0.0699153468012809,0.3971332609653473,0.5805132389068604,-0.0734354183077812,0.4398635923862457,0.7129566073417664,-0.068292923271656,0.4897441864013672,0.6271299719810486,-0.069724291563034,0.4860309660434723,0.5804277658462524,-0.0594641901552677,0.4696442782878876,0.5573647022247314,-0.0500741526484489,0.4620672166347503,0.7464479804039001,-0.0398175530135631,0.4539181590080261,0.654956579208374,-0.0379242449998855,0.4198255538940429,0.6548032164573669,-0.0255184117704629,0.4035986363887787,0.6803062558174133,-0.0177334621548652,0.4683870077133178,0.7664324045181274,-0.0108902612701058,0.4478277564048767,0.6833649277687073,-0.0116994138807058,0.4198838472366333,0.6879763603210449,-0.0068982616066932,0.4053954780101776,0.7092055678367615,-0.0049792514182627,0.4705002903938293,0.7773471474647522,0.0160856563597917,0.4546893835067749,0.7094740271568298,0.0123011926189064,0.4291906952857971,0.7105936408042908,0.0146409953013062,0.4130193293094635,0.7269455194473267,0.0176266059279441,0.43341726064682,0.4086767435073852,-1.218654990196228,0.4630274772644043,0.3231749534606933,-1.1759312152862549,0.4802134335041046,0.3213435411453247,-1.1757582426071167,0.4999041557312011,0.3207815885543823,-1.1758726835250854,0.3993478715419769,0.3275601863861084,-1.1754531860351562,0.3769901394844055,0.3271726369857788,-1.17486310005188,0.3563688993453979,0.3258713483810425,-1.1750057935714722,0.5375704169273376,0.3516492843627929,-0.739841639995575,0.3287176489830017,0.3463554382324219,-0.7136306166648865,0.4744414985179901,0.4783062934875488,-1.045559644699097,0.3942181468009949,0.4772689342498779
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665132224559784,0.8995747566223145,-2.72823484692708e-07,0.3395986258983612,0.8144155740737915,-0.0505829937756061,0.352880984544754,0.7303756475448608,-0.0706157758831977,0.378025472164154,0.6698868870735168,-0.076196551322937,0.3956748843193054,0.6215231418609619,-0.0782025679945945,0.4369626939296722,0.75693279504776,-0.0755969882011413,0.4890250861644745,0.6731765270233154,-0.0793299973011016,0.486704021692276,0.6226102709770203,-0.0717098265886306,0.4730299115180969,0.5947679877281189,-0.0639443099498748,0.457886666059494,0.7872150540351868,-0.0435554087162017,0.4551649987697601,0.6908602714538574,-0.0423784852027893,0.4208371043205261,0.6882611513137817,-0.0296933948993682,0.4038071036338806,0.713963508605957,-0.0212225802242755,0.4643680155277252,0.8021802306175232,-0.0115453349426388,0.4491355121135711,0.7126298546791077,-0.013344625942409,0.419897049665451,0.715957760810852,-0.0082367546856403,0.406772643327713,0.7379865646362305,-0.0055527309887111,0.4667828381061554,0.8087767362594604,0.0180278625339269,0.4563090205192566,0.735715389251709,0.0131532829254865,0.4303318560123443,0.7355229258537292,0.0162225887179374,0.4135668575763702,0.7518296241760254,0.0200597364455461,0.4344353675842285,0.4343897104263305,-1.94761323928833,0.4570505321025848,0.3448551893234253,-1.898576498031616,0.4740248322486877,0.3391724824905395,-1.8986366987228396,0.4917772710323334,0.3341587781906128,-1.8983980417251587,0.3960641622543335,0.3587934970855713,-1.906899094581604,0.3730567097663879,0.3609592914581299,-1.9070968627929688,0.3514416813850403,0.3621573448181152,-1.907399296760559,0.5246409177780151,0.3542966842651367,-1.3631027936935425,0.3215883076190948,0.3841795921325683,-1.3803130388259888,0.4767970442771911,0.4967471361160278,-1.730446219444275,0.4003115594387054,0.503459095954895
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798174560070038,0.943364143371582,-2.288909115577553e-07,0.3521830141544342,0.8650575280189514,-0.0569517835974693,0.362390398979187,0.7830336689949036,-0.0797956362366676,0.3827777206897735,0.7215429544448853,-0.0868511348962783,0.4013279378414154,0.6747108697891235,-0.0900345146656036,0.4448489248752594,0.8087558746337891,-0.0847414582967758,0.4964539110660553,0.7217128276824951,-0.0937162488698959,0.4963616728782654,0.6675316095352173,-0.0888277739286422,0.4847347140312195,0.6358984708786011,-0.0822334736585617,0.4656730890274048,0.8347927927970886,-0.050649095326662,0.4663801789283752,0.7332280874252319,-0.0554446280002594,0.4306536018848419,0.7288733720779419,-0.0430142320692539,0.4123766124248504,0.7531139850616455,-0.033075276762247,0.4735080599784851,0.8449209928512573,-0.0173673145473003,0.460248589515686,0.7514169812202454,-0.0255042649805545,0.4291499257087707,0.7548869848251343,-0.0202832631766796,0.4169247448444366,0.7773686051368713,-0.0155471749603748,0.4778245091438293,0.8478636145591736,0.0131541453301906,0.4678262174129486,0.7731648683547974,0.0036438913084566,0.4405047595500946,0.7734143137931824,0.0062854341231286,0.424899011850357,0.7900098562240601,0.0109534431248903,0.452134370803833,0.486851692199707,-1.761920690536499,0.4732354283332824,0.3944530487060547,-1.730772614479065,0.4905819594860077,0.3881679773330688,-1.7304832935333252,0.5100269317626953,0.3829593658447265,-1.7304145097732544,0.4134987890720367,0.4066745042800903,-1.7370189428329468,0.3895677924156189,0.4078706502914428,-1.736485481262207,0.3684191107749939,0.4076212644577026,-1.73660147190094,0.5428570508956909,0.3968125581741333,-1.2371100187301636,0.3332915306091308,0.419490098953247,-1.2441420555114746,0.4924640357494354,0.5441837310791016,-1.5557371377944946,0.4137910604476928,0.550438642501831
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944102823734283,0.9887694120407104,-2.341001703598522e-07,0.3686581552028656,0.9112019538879396,-0.0603656321763992,0.3794196844100952,0.8283469676971436,-0.0843824967741966,0.3975148499011993,0.7630705833435059,-0.0914257690310478,0.4142559468746185,0.7122780680656433,-0.094069093465805,0.4638758301734924,0.8548575639724731,-0.0895796492695808,0.5141406655311584,0.7671196460723877,-0.0966914519667625,0.5101167559623718,0.7146816253662109,-0.0889426544308662,0.4944688677787781,0.6858316659927368,-0.0807133838534355,0.4839263260364532,0.8810277581214905,-0.053263109177351,0.4808438420295715,0.7773083448410034,-0.0570179782807827,0.4442141652107239,0.7761799693107605,-0.0433589480817317,0.4276014864444732,0.8036307692527771,-0.0331338681280612,0.4900815784931183,0.8921266794204712,-0.0175743568688631,0.4736395478248596,0.7967979907989502,-0.0244776401668787,0.4425017535686493,0.8015260100364685,-0.0185642335563898,0.4309146106243133,0.8240794539451599,-0.0142941456288099,0.4920457601547241,0.8948657512664795,0.0150470966473221,0.4793969392776489,0.819399893283844,0.0049216938205063,0.4516910016536712,0.8206830620765686,0.006664915010333,0.4362423717975616,0.8381890654563904,0.0104655427858233,0.4580668807029724,0.5255069732666016,-1.8545581102371216,0.478639543056488,0.4325089454650879,-1.810508131980896,0.4973644018173218,0.4246995449066162,-1.810596346855164,0.5165374279022217,0.418038010597229,-1.8103978633880613,0.4179738163948059,0.4480257034301758,-1.805854320526123,0.3951289057731628,0.4505760669708252,-1.8058675527572632,0.3741335868835449,0.453324556350708,-1.8062398433685305,0.5550016760826111,0.4421402215957641,-1.285815954208374,0.3418916165828705,0.4813491106033325,-1.2451781034469604,0.5011829733848572,0.5876432657241821,-1.6387853622436523,0.4262008965015411,0.5992203950881958
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138450026512146,0.99822598695755,-3.3340464256070845e-07,0.4023264050483703,0.936609387397766,-0.0650482177734375,0.417736291885376,0.8650100231170654,-0.0933720916509628,0.4316288828849792,0.7969564199447632,-0.1052119061350822,0.4421922266483307,0.7416829466819763,-0.1122470498085022,0.5030084252357483,0.8990964889526367,-0.0937072783708572,0.5455260872840881,0.8138097524642944,-0.1046574339270591,0.5370063781738281,0.7658726572990417,-0.0994905233383178,0.522293210029602,0.7376055121421814,-0.0934134423732757,0.5183156728744507,0.9242156744003296,-0.0594530701637268,0.5040629506111145,0.8183332681655884,-0.0675724223256111,0.4655808806419372,0.8211893439292908,-0.0578554794192314,0.4491540789604187,0.8484259247779846,-0.0506145320832729,0.5195545554161072,0.9338220357894896,-0.0265427697449922,0.4975051581859588,0.8375928401947021,-0.0361706353724002,0.4665559530258178,0.848110556602478,-0.0311296209692955,0.4584719836711883,0.8739334940910339,-0.0277650840580463,0.5175235271453857,0.937149941921234,0.0021659401245415,0.5012812614440918,0.8635818362236023,-0.0117235723882913,0.4744042456150055,0.8671314716339111,-0.0119176702573895,0.460898220539093,0.8846085667610168,-0.0087825180962681,0.4810338914394378,0.5835484266281128,-2.3858180046081543,0.5010746717453003,0.4850651025772095,-2.3516409397125244,0.51969313621521,0.4758869409561157,-2.35122299194336,0.5392910838127136,0.4680110216140747,-2.35102653503418,0.4426969885826111,0.5005592107772827,-2.320556402206421,0.4205513000488281,0.502478837966919,-2.3201711177825928,0.3998590111732483,0.5036396980285645,-2.320185422897339,0.5764558911323547,0.4865189790725708,-1.8133491277694704,0.3661632239818573,0.5248538255691528,-1.6554478406906128,0.5247752070426941,0.6491091251373291,-2.1610655784606934,0.446798175573349,0.6654807329177856
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4396753311157226,0.9835692644119264,-3.215846788862109e-07,0.4303147196769714,0.9261234998703004,-0.052494253963232,0.4447226524353027,0.8614674210548401,-0.0775706246495246,0.4578373730182647,0.7994090914726257,-0.0894214734435081,0.4683344066143036,0.7496656179428101,-0.0975211411714553,0.5172160863876343,0.8955104351043701,-0.0842624232172966,0.5622692704200745,0.8235448002815247,-0.0981062576174736,0.5574939846992493,0.7751039266586304,-0.0963139086961746,0.5460404753684998,0.7433062195777893,-0.0929078385233879,0.5337526202201843,0.9175690412521362,-0.0587100088596344,0.5229872465133667,0.8200298547744751,-0.0696905925869941,0.4852821826934814,0.8232743144035339,-0.0615898892283439,0.468978077173233,0.8483085632324219,-0.0554016344249248,0.5370020866394043,0.9250136613845824,-0.0340277962386608,0.5182530879974365,0.8332284688949585,-0.045710515230894,0.486746221780777,0.846086323261261,-0.0392057262361049,0.4781287312507629,0.8717646598815918,-0.0348739996552467,0.5359569191932678,0.9269587397575378,-0.0127424728125333,0.5200181007385254,0.8564271330833435,-0.0279987920075655,0.4931806325912475,0.8616219758987427,-0.0267469082027673,0.4803606867790222,0.8795806765556335,-0.022619878873229,0.5111678242683411,0.5809623003005981,-2.28364372253418,0.5351046919822693,0.4907101392745971,-2.2424111366271973,0.5529301166534424,0.484864592552185,-2.242145776748657,0.572126567363739,0.4806671142578125,-2.2420754432678223,0.4784519076347351,0.5008244514465332,-2.2221481800079346,0.456322968006134,0.5013140439987183,-2.222025156021118,0.4359222650527954,0.5012449026107788,-2.2222111225128174,0.6103864312171936,0.5083225965499878,-1.6864389181137085,0.4039799571037292,0.522383451461792,-1.5808608531951904,0.5534030795097351,0.6483944654464722,-2.054417133331299,0.4769976735115051,0.6548095941543579
