label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6834558844566345,0.9183763861656188,-2.648223187406984e-07,0.6383100152015686,0.8780266046524048,-0.0275136549025774,0.6003186106681824,0.813199520111084,-0.0476998761296272,0.5945516228675842,0.7574556469917297,-0.0687275975942611,0.6324713826179504,0.7381172180175781,-0.0884806588292121,0.6358708739280701,0.7039003372192383,-0.017390115186572,0.6256816983222961,0.6447190642356873,-0.049050498753786,0.6165228486061096,0.6124714612960815,-0.0697344914078712,0.610703706741333,0.5901185274124146,-0.0829175114631652,0.6768013834953308,0.7049400210380554,-0.0212919972836971,0.6582675576210022,0.6992623805999756,-0.067022405564785,0.646085798740387,0.7716076374053955,-0.0761557891964912,0.6438397169113159,0.8090779781341553,-0.07072214782238,0.7127515077590942,0.7234520316123962,-0.0308272093534469,0.6920111775398254,0.7365046143531799,-0.0731023252010345,0.6759646534919739,0.8033167123794556,-0.0657668858766555,0.6713575124740601,0.8329886794090271,-0.0493587031960487,0.744131326675415,0.7530595660209656,-0.0436363480985164,0.7231988906860352,0.772282600402832,-0.0682433992624282,0.7028913497924805,0.8198722004890442,-0.0621347539126873,0.6953781843185425,0.8384972214698792,-0.0507907345890998,0.4867061972618103,0.4661817848682403,-0.8368633985519409,0.5045112371444702,0.4154869019985199,-0.7876179218292236,0.518547773361206,0.4149454236030578,-0.7875046730041504,0.5325339436531067,0.4145525097846985,-0.7870978116989136,0.4625974297523498,0.4187000095844269,-0.7922384738922119,0.448089987039566,0.4210087060928345,-0.7916698455810547,0.4346435070037842,0.42316335439682,-0.7920096516609192,0.557800829410553,0.4422784745693207,-0.4439340233802795,0.4147440493106842,0.4511494040489197,-0.4628091752529144,0.5163148045539856,0.5224982500076294,-0.7096582651138306,0.4639455676078796,0.5218931436538696,-0.7141343355178833
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7889921069145203,0.7125942707061768,-1.6235632926964177e-07,0.7651928067207336,0.6725493669509888,-0.0111102117225527,0.7534049153327942,0.6175987720489502,-0.0221640113741159,0.7641765475273132,0.5821327567100525,-0.0351676754653453,0.7932162880897522,0.591395378112793,-0.0480407588183879,0.8033172488212585,0.561402440071106,-0.0130481077358126,0.8193389177322388,0.499012142419815,-0.0315874963998794,0.8277823328971863,0.4621129333972931,-0.04273347184062,0.8366950750350952,0.43194380402565,-0.0511246919631958,0.8238255977630615,0.5832471251487732,-0.0192310065031051,0.8171963691711426,0.5555811524391174,-0.0495493002235889,0.7924177050590515,0.5950226187705994,-0.0540656819939613,0.7856712937355042,0.6223399639129639,-0.0499029569327831,0.8382068276405334,0.6093093752861023,-0.0275150947272777,0.8244253993034363,0.5884509682655334,-0.0548450127243995,0.8007928133010864,0.6258075833320618,-0.0461320541799068,0.7977059483528137,0.648720383644104,-0.0326594039797782,0.8476239442825317,0.6397196650505066,-0.037085622549057,0.8332565426826477,0.6155426502227783,-0.051771305501461,0.8140345215797424,0.640548825263977,-0.0429597869515419,0.8125149011611938,0.659132719039917,-0.032120656222105,0.4838282167911529,0.445347249507904,-0.5638098120689392,0.5021049380302429,0.4008685052394867,-0.5253578424453735,0.5166506171226501,0.4016085863113403,-0.525126576423645,0.5315006375312805,0.4030925929546356,-0.5247777700424194,0.4629631638526916,0.3994576036930084,-0.527173638343811,0.4481868743896484,0.3993710279464721,-0.5264906883239746,0.4342981874942779,0.3999284505844116,-0.5267258882522583,0.55098557472229,0.4246120154857635,-0.2486046850681305,0.4093746542930603,0.4259777069091797,-0.2520863711833954,0.5053945779800415,0.5027996897697449,-0.4599577784538269,0.45561084151268,0.4993437826633453,-0.4615577757358551
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7143111824989319,0.5461344718933105,-5.309896167204897e-08,0.6915225386619568,0.5153294801712036,-0.0192838255316019,0.6857452392578125,0.4634111821651459,-0.0298112817108631,0.7028660178184509,0.4193773567676544,-0.0405880399048328,0.729423463344574,0.4015898704528808,-0.050594788044691,0.7042591571807861,0.4164015352725982,-0.0110160019248723,0.7115501761436462,0.3559773862361908,-0.0285536739975214,0.7173956632614136,0.3202776610851288,-0.0372676439583301,0.7261480689048767,0.2890329360961914,-0.0427647344768047,0.7270294427871704,0.4311951696872711,-0.0114550944417715,0.7347903251647949,0.4009783267974853,-0.0409128740429878,0.7193622589111328,0.4433647990226745,-0.0446051694452762,0.7134134769439697,0.4674240946769714,-0.0382104478776454,0.7459463477134705,0.4509406089782715,-0.0151261948049068,0.7501523494720459,0.4326978325843811,-0.044138491153717,0.7303601503372192,0.4721140563488006,-0.038208570331335,0.7235791683197021,0.4902949929237366,-0.0251549445092678,0.7619544863700867,0.474225789308548,-0.020518684759736,0.7644283771514893,0.4564410746097564,-0.03816519677639,0.7474026083946228,0.4827765822410583,-0.0329531803727149,0.7393306493759155,0.4984501302242279,-0.0237767100334167,0.507794976234436,0.4509502649307251,-0.5802636742591858,0.5243338942527771,0.4034631550312042,-0.535556972026825,0.5366179943084717,0.4027587473392486,-0.5352732539176941,0.5486597418785095,0.4018660187721252,-0.5347496867179871,0.4843657910823822,0.4066063463687897,-0.5366281867027283,0.469411551952362,0.4082071483135223,-0.5358994007110596,0.4552457332611084,0.4094910025596618,-0.5361642241477966,0.5657280683517456,0.4296360909938812,-0.2552063763141632,0.4304225444793701,0.4400262534618377,-0.2573789954185486,0.5324809551239014,0.506351113319397,-0.4781951904296875,0.4812027513980865,0.5078140497207642,-0.4799569249153137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6694208383560181,0.7324723601341248,-4.51489967190355e-07,0.6320865750312805,0.6699890494346619,0.0460287705063819,0.618071973323822,0.6293022632598877,0.0493845008313655,0.6023074984550476,0.5971547961235046,0.0394878908991813,0.5886579155921936,0.5718598961830139,0.0279563572257757,0.6676901578903198,0.5733047127723694,0.0316207781434059,0.6084192991256714,0.5527524948120117,0.026327246800065,0.6002364754676819,0.5878730416297913,0.0254443697631359,0.6088761687278748,0.6065376400947571,0.0249598436057567,0.671799898147583,0.5808292627334595,-0.0012191056739538,0.5977826118469238,0.5700778365135193,-0.005737489555031,0.5955914855003357,0.6095598936080933,-0.0006160347256809,0.612946093082428,0.6238104104995728,0.0020754998549818,0.6671232581138611,0.5977092385292053,-0.0317295864224433,0.596686065196991,0.5941723585128784,-0.0296869426965713,0.5989545583724976,0.6333961486816406,-0.0163054391741752,0.6180372834205627,0.6428849101066589,-0.0116496551781892,0.6561278104782104,0.6173297166824341,-0.0596257075667381,0.602544367313385,0.6197418570518494,-0.0549319833517074,0.6030304431915283,0.6482874751091003,-0.0448013469576835,0.6191655397415161,0.6572872400283813,-0.0397434011101722,0.4868261218070984,0.4373888671398163,-0.6080529689788818,0.503150463104248,0.3885912597179413,-0.5627769231796265,0.5166252851486206,0.3896979689598083,-0.5627833604812622,0.5303369760513306,0.391279399394989,-0.5630294680595398,0.4669158458709717,0.3861594498157501,-0.5817363262176514,0.4531570971012115,0.3854983747005462,-0.581372857093811,0.4391545355319977,0.3852262198925018,-0.581768274307251,0.5502675175666809,0.4183309376239776,-0.2584842145442962,0.4102526605129242,0.4126329720020294,-0.3347101807594299,0.5063989758491516,0.4929737746715545,-0.4920639395713806,0.4595519602298736,0.4906634390354156,-0.5124533772468567
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6555350422859192,0.718694806098938,4.8709740241292834e-08,0.612241268157959,0.6650810241699219,-0.0086034247651696,0.5919889211654663,0.6250303983688354,-0.0344689227640628,0.5861678719520569,0.5925784111022949,-0.0659788846969604,0.5988103747367859,0.6033617854118347,-0.0986902341246604,0.6487707495689392,0.561899721622467,-0.0225258097052574,0.6504048109054565,0.5008776783943176,-0.0474724993109703,0.6534148454666138,0.4558281302452087,-0.0603488944470882,0.6597951054573059,0.423766016960144,-0.0693649426102638,0.6738194227218628,0.5759952068328857,-0.0353638678789138,0.630195677280426,0.5679136514663696,-0.065240167081356,0.6128917336463928,0.6134885549545288,-0.0611308589577674,0.6197634339332581,0.6341530680656433,-0.0523602180182933,0.688170313835144,0.6001037955284119,-0.0510802939534187,0.6379879713058472,0.6026555299758911,-0.0717022940516471,0.6271652579307556,0.6376976370811462,-0.0533786825835704,0.635682225227356,0.6557628512382507,-0.0377653315663337,0.695318877696991,0.6263325810432434,-0.0695621594786644,0.6511512994766235,0.6321384310722351,-0.0794387012720108,0.641083836555481,0.6537301540374756,-0.0685226544737815,0.6480077505111694,0.6668704748153687,-0.0583295598626136,0.4827103614807129,0.4399982392787933,-0.6018213033676147,0.5008062124252319,0.3907230794429779,-0.5574671030044556,0.5146949887275696,0.3914979100227356,-0.5573959350585938,0.528373658657074,0.3927440047264099,-0.5576847791671753,0.4628601670265198,0.3886328041553497,-0.5800759196281433,0.4485273361206054,0.388175755739212,-0.5797126293182373,0.4346910417079925,0.388429194688797,-0.580053448677063,0.5465996265411377,0.4177798926830292,-0.2564755082130432,0.4089600145816803,0.4177449345588684,-0.3490329384803772,0.5027906894683838,0.4962319433689117,-0.4859127104282379,0.4531008601188659,0.495143860578537,-0.5112878084182739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7454940676689148,0.7335129976272583,-9.717776094930741e-08,0.7169876098632812,0.6930593252182007,-0.011651418171823,0.7029228210449219,0.6475422978401184,-0.0251036211848258,0.6980235576629639,0.6100907921791077,-0.0410089157521724,0.7110779285430908,0.6080726981163025,-0.0564087033271789,0.7428948283195496,0.5892323851585388,-0.0121422577649354,0.7478029727935791,0.5324178338050842,-0.0314681529998779,0.7498756647109985,0.4953813850879669,-0.0407997630536556,0.7530954480171204,0.4651384651660919,-0.0471679233014583,0.7653235197067261,0.5993985533714294,-0.0175773538649082,0.732982337474823,0.5829166769981384,-0.0429665371775627,0.7208017706871033,0.6244622468948364,-0.0424207635223865,0.7284938097000122,0.6378128528594971,-0.0358583778142929,0.7823428511619568,0.6186856031417847,-0.0258750524371862,0.7449567317962646,0.615588903427124,-0.0482856333255767,0.7355760335922241,0.6515944004058838,-0.0366956368088722,0.7446708679199219,0.661633312702179,-0.0231966562569141,0.7946174740791321,0.6443303227424622,-0.0362879820168018,0.7622275352478027,0.6389802694320679,-0.0470712259411811,0.7517343759536743,0.6624696254730225,-0.0381585136055946,0.7582504153251648,0.672272264957428,-0.0281868893653154,0.5021106004714966,0.4359666407108307,-0.5301409363746643,0.5244821310043335,0.3908178508281708,-0.4829264283180237,0.5391465425491333,0.3921646475791931,-0.4826509356498718,0.5532210469245911,0.3939412534236908,-0.482326328754425,0.4828981459140777,0.3838054239749908,-0.4957263469696045,0.4669918417930603,0.3805425465106964,-0.4949995577335357,0.4513252377510071,0.377657949924469,-0.4952816069126129,0.5687881708145142,0.4166975021362304,-0.1685092151165008,0.4212595820426941,0.4039582312107086,-0.2269099652767181,0.5209602117538452,0.4941155612468719,-0.416226863861084,0.46875,0.4892285764217376,-0.4320379793643951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7689993381500244,0.8703768253326416,-9.573618342528789e-08,0.7546951770782471,0.8294873833656311,-0.0178019329905509,0.752076268196106,0.780601978302002,-0.0326247289776802,0.7657005190849304,0.7546223998069763,-0.0479969941079616,0.7875146865844727,0.76563560962677,-0.0627197548747062,0.802758514881134,0.7406714558601379,-0.0198104698210954,0.8186957240104675,0.6854604482650757,-0.0424013026058673,0.8260268568992615,0.6489360332489014,-0.0561561994254589,0.8333408236503601,0.6197165250778198,-0.0656167864799499,0.8240973949432373,0.7638304233551025,-0.0228776466101408,0.8197107315063477,0.7362347841262817,-0.0532044470310211,0.7958997488021851,0.7647410035133362,-0.0581519640982151,0.7900170683860779,0.7825940847396851,-0.0547497421503067,0.8389705419540405,0.7921091914176941,-0.0290627460926771,0.825687050819397,0.7787759900093079,-0.0561226904392242,0.8021112084388733,0.8056056499481201,-0.0479689612984657,0.79841148853302,0.8188813924789429,-0.035578403621912,0.8508270382881165,0.8251091241836548,-0.0373867154121398,0.8458471298217773,0.804821789264679,-0.0512170642614364,0.8245016932487488,0.8197870254516602,-0.0426249951124191,0.8187226057052612,0.829333484172821,-0.0326393470168113,0.4848158955574035,0.4306463003158569,-0.703782320022583,0.5000671744346619,0.3826607167720794,-0.6516802310943604,0.5136854648590088,0.3825766742229461,-0.6516166925430298,0.5277761220932007,0.3828077316284179,-0.6509544849395752,0.4604966640472412,0.3825761973857879,-0.6518350839614868,0.4447163045406341,0.3829132318496704,-0.6514701247215271,0.4289187788963318,0.3831262588500976,-0.6518055200576782,0.5489023923873901,0.4129256308078766,-0.3003647327423095,0.40181764960289,0.4136151075363159,-0.3471764326095581,0.5067481994628906,0.4883562922477722,-0.5751339197158813,0.4536563754081726,0.4883632957935333,-0.5864521861076355
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8243818283081055,0.6846550703048706,-7.31795211095232e-08,0.7931328415870667,0.6571559309959412,-0.0273507982492446,0.7805535197257996,0.6054348945617676,-0.0460632927715778,0.803139328956604,0.5711279511451721,-0.0633057653903961,0.8313279151916504,0.5533487796783447,-0.0793948844075203,0.8101314306259155,0.5231921076774597,-0.0354870408773422,0.8190898299217224,0.4421480298042297,-0.0624148026108741,0.8276275396347046,0.3954716920852661,-0.0794176235795021,0.8359540104866028,0.3547914624214172,-0.091265469789505,0.8395183682441711,0.5416744947433472,-0.0347365327179431,0.8550512194633484,0.5292320847511292,-0.0747740343213081,0.8413427472114563,0.5890319347381592,-0.0821331217885017,0.8297092318534851,0.6169273853302002,-0.0791887640953064,0.8642585873603821,0.5638449788093567,-0.036985270678997,0.8777039647102356,0.5549778342247009,-0.0735160782933235,0.8592163920402527,0.6072179675102234,-0.0645694062113761,0.8460885286331177,0.6276939511299133,-0.0504001975059509,0.8853139877319336,0.5890549421310425,-0.0416551157832145,0.8989970088005066,0.5760911703109741,-0.0662741586565971,0.8800647258758545,0.6144909858703613,-0.0589373037219047,0.8643978834152222,0.6322001814842224,-0.0477984510362148,0.4940584599971771,0.4550782144069671,-0.8070032000541687,0.5130125284194946,0.4092949032783508,-0.7498468160629272,0.526268482208252,0.4104298651218414,-0.7499676942825317,0.5400633215904236,0.4120910465717315,-0.7500747442245483,0.4742060303688049,0.4073628187179565,-0.767312228679657,0.4589556157588959,0.4072914123535156,-0.7669180035591125,0.4437028467655182,0.4072280824184418,-0.7673238515853882,0.5589308142662048,0.4403311312198639,-0.3870220184326172,0.4154845774173736,0.4348203539848327,-0.452157199382782,0.5156998634338379,0.5145582556724548,-0.6685514450073242,0.4617598056793213,0.5110962390899658,-0.687883734703064
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7059310674667358,0.7760571241378784,-1.1287639267720809e-07,0.6702008247375488,0.7413991689682007,-0.0199218355119228,0.650196373462677,0.6803669333457947,-0.0332160703837871,0.6527214646339417,0.6285889744758606,-0.047623798251152,0.6649406552314758,0.5919166803359985,-0.0607620328664779,0.676375150680542,0.6068153381347656,-0.0175677500665187,0.6773765087127686,0.5292785167694092,-0.0422651693224906,0.678606390953064,0.4797114729881286,-0.0546456910669803,0.6830675005912781,0.4385095536708832,-0.0622648783028125,0.7062602043151855,0.618057906627655,-0.0210870560258626,0.6977236270904541,0.5849857926368713,-0.0573179982602596,0.6868640780448914,0.6480472087860107,-0.0584799014031887,0.6896346807479858,0.6720828413963318,-0.0496740974485874,0.7344582080841064,0.6360046863555908,-0.0285551659762859,0.7263998985290527,0.6154801845550537,-0.0626408457756042,0.7124919891357422,0.6721761226654053,-0.047615572810173,0.713581383228302,0.6884951591491699,-0.0283022746443748,0.7607269883155823,0.6604243516921997,-0.0384455993771553,0.7556634545326233,0.6372833251953125,-0.0568741038441658,0.7388366460800171,0.6762987971305847,-0.0437986105680465,0.7359138131141663,0.6921657919883728,-0.0289623085409402,0.487611711025238,0.4495410919189453,-0.9162298440933228,0.5059365034103394,0.4023616909980774,-0.858527660369873,0.5196996927261353,0.4021434783935547,-0.8587468862533569,0.5332468748092651,0.4018617570400238,-0.8588187098503113,0.4647367000579834,0.4055878520011902,-0.8651764988899231,0.4508795142173767,0.4076898992061615,-0.8647381663322449,0.4383857250213623,0.4094158113002777,-0.865136444568634,0.5573217868804932,0.4284428358078003,-0.4834561347961426,0.4189010560512543,0.4391480684280395,-0.5027820467948914,0.5162190794944763,0.5038770437240601,-0.7760698199272156,0.4640401005744934,0.5064963698387146,-0.7813695073127747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7626216411590576,0.8720530867576599,-1.0017651419502729e-07,0.7476158142089844,0.8270696401596069,-0.0174962468445301,0.7394664883613586,0.7882121205329895,-0.0364702530205249,0.7381958961486816,0.7603542804718018,-0.0563137046992778,0.7422746419906616,0.7580970525741577,-0.0755645781755447,0.7965099811553955,0.7395864725112915,-0.0253110937774181,0.8044071197509766,0.6883647441864014,-0.0485120601952075,0.8105828762054443,0.6533921957015991,-0.0613020993769168,0.8186191320419312,0.624545693397522,-0.0702505409717559,0.8192774653434753,0.7604572176933289,-0.0291007608175277,0.7809568047523499,0.7437265515327454,-0.055414292961359,0.7629508972167969,0.7774237394332886,-0.0568741150200367,0.7691649794578552,0.790595293045044,-0.0533972010016441,0.831068754196167,0.7905537486076355,-0.0357808843255043,0.7847493886947632,0.784091055393219,-0.0578277446329593,0.7711987495422363,0.8104199767112732,-0.0469805337488651,0.7778249979019165,0.820070743560791,-0.0357943996787071,0.8360999822616577,0.8235359191894531,-0.0451767593622207,0.7986056208610535,0.8130202889442444,-0.0572897605597972,0.7841206192970276,0.8283936977386475,-0.0495007596909999,0.7862914800643921,0.8364771008491516,-0.0409479215741157,0.4843941330909729,0.4303324520587921,-0.7253372073173523,0.4995857179164886,0.3825125694274902,-0.666804313659668,0.5130751729011536,0.3824400007724762,-0.6668897867202759,0.5271381139755249,0.3827451765537262,-0.6672175526618958,0.459946721792221,0.382709801197052,-0.6819146275520325,0.4440649449825287,0.3832632303237915,-0.6814135909080505,0.4283082485198974,0.3837109208106994,-0.681775689125061,0.547548770904541,0.4131948351860046,-0.3125436902046203,0.4010097086429596,0.4145788848400116,-0.3727352619171142,0.5064761638641357,0.4879912734031677,-0.5947099328041077,0.4529959559440613,0.4885535836219787,-0.6105784177780151
