0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078307509422302,0.8260207772254944,0.7974399328231812,0.7497534155845642,0.7756990194320679,0.6899135708808899,0.7713561058044434,0.6324595808982849,0.781356930732727,0.5917559862136841,0.7287192344665527,0.7098954319953918,0.6622357964515686,0.6838734149932861,0.6262258291244507,0.6708511114120483,0.5977402925491333,0.6620793342590332,0.710242748260498,0.7557979226112366,0.6589248180389404,0.7220150232315063,0.6778594851493835,0.717214822769165,0.7037433981895447,0.723634660243988,0.7023190259933472,0.7976639270782471,0.6693501472473145,0.759928286075592,0.6879128217697144,0.7588836550712585,0.707422137260437,0.7696881890296936,0.6979516744613647,0.8300883769989014,0.6773844957351685,0.7941018342971802,0.694109320640564,0.7938786745071411,0.7095768451690674,0.8040904998779297,0.4798370897769928,0.469296395778656,0.5011719465255737,0.4202568233013153,0.5142231583595276,0.4207280278205871,0.5279718041419983,0.4218181371688843,0.4572292268276214,0.4219814836978912,0.4418530464172363,0.4232484102249145,0.4275031089782715,0.4243755042552948,0.5497724413871765,0.4494165182113647,0.4091195166110992,0.4536952376365661,0.5084421038627625,0.5243657231330872,0.4514392912387848,0.528192937374115
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172070384025574,0.8236672282218933,0.8095502257347107,0.7510146498680115,0.7889455556869507,0.6887576580047607,0.7806742191314697,0.6337661743164062,0.7886790633201599,0.597847580909729,0.7426892518997192,0.7128587365150452,0.6791501641273499,0.6855054497718811,0.6427044868469238,0.6696652173995972,0.6133276224136353,0.6605786681175232,0.7245510816574097,0.7577172517776489,0.6716966032981873,0.7246001362800598,0.6912033557891846,0.7187488675117493,0.7169075608253479,0.7259949445724487,0.7163224220275879,0.7986865043640137,0.6800488829612732,0.762122392654419,0.6982483267784119,0.7582622170448303,0.7177745699882507,0.7679224610328674,0.7115145921707153,0.8307996988296509,0.6877215504646301,0.7942125797271729,0.7042691111564636,0.7923570871353149,0.7194725871086121,0.8020210266113281,0.4831326901912689,0.4721359312534332,0.5035902857780457,0.4228302240371704,0.51634681224823,0.4240769743919372,0.5307122468948364,0.4259877204895019,0.4594348967075348,0.4236689507961273,0.443420946598053,0.4249705672264099,0.4294714033603668,0.4261911511421203,0.5519367456436157,0.4539591372013092,0.4091364443302154,0.4564833343029022,0.5112624168395996,0.5292333364486694,0.4534370899200439,0.5320074558258057
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8120781779289246,0.8196953535079956,0.801209032535553,0.7460600733757019,0.7794820070266724,0.6846325993537903,0.7708918452262878,0.6300751566886902,0.7748613953590393,0.593529999256134,0.7348929643630981,0.7077081799507141,0.6701940298080444,0.684427797794342,0.6345603466033936,0.6733058094978333,0.6060346961021423,0.6677011847496033,0.7165849804878235,0.7542052268981934,0.6615222692489624,0.7214335203170776,0.6805705428123474,0.7143917083740234,0.7070678472518921,0.7199453711509705,0.7080414295196533,0.7955549955368042,0.6721173524856567,0.7588025331497192,0.690528929233551,0.7551669478416443,0.7100414633750916,0.7644537687301636,0.7029793858528137,0.8271805644035339,0.6813772916793823,0.790661096572876,0.6977359056472778,0.7878137826919556,0.7127551436424255,0.7967633008956909,0.4850946962833404,0.4775285124778747,0.5058553814888,0.4275283217430115,0.5189392566680908,0.4293007254600525,0.5332713723182678,0.4314957559108734,0.4618765711784363,0.4273968338966369,0.4455739855766296,0.4285531640052795,0.4314936995506286,0.4299445748329162,0.5532768368721008,0.4559124708175659,0.4105849266052246,0.459873765707016,0.512532114982605,0.5346878170967102,0.4550975263118744,0.5365098714828491
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813969612121582,0.8221624493598938,0.8052830696105957,0.748367190361023,0.7820966243743896,0.6848587393760681,0.7674650549888611,0.6321597099304199,0.7648850679397583,0.6002294421195984,0.7335000038146973,0.7082975506782532,0.6698092818260193,0.683963418006897,0.635492205619812,0.672276496887207,0.6077185869216919,0.6652090549468994,0.7166396975517273,0.7549995183944702,0.6644734144210815,0.7226204872131348,0.6830223202705383,0.7157931327819824,0.7088060975074768,0.7208034992218018,0.7095469832420349,0.7959760427474976,0.6753116846084595,0.7605593204498291,0.6932927966117859,0.7570483684539795,0.7130154371261597,0.7658995985984802,0.7057234644889832,0.8285402655601501,0.6833388805389404,0.7936132550239563,0.6995269656181335,0.7916512489318848,0.7149405479431152,0.7997072339057922,0.4822537004947662,0.4768354296684265,0.5040501356124878,0.4272477328777313,0.5175523161888123,0.4291702508926391,0.5325465798377991,0.4314296841621399,0.459932804107666,0.4260760545730591,0.4438614249229431,0.4267192482948303,0.4302484393119812,0.4273636937141418,0.5535659790039062,0.4564049541950226,0.4102428555488586,0.4569696187973022,0.510036826133728,0.5337657332420349,0.4520669877529144,0.5349039435386658
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155732154846191,0.823557436466217,0.8074607849121094,0.7504787445068359,0.7869263291358948,0.6867759823799133,0.7756280303001404,0.6336709856987,0.7745622396469116,0.6009023189544678,0.7399029731750488,0.7093529105186462,0.6777840852737427,0.6850024461746216,0.6430826187133789,0.6725184917449951,0.615240216255188,0.6653689742088318,0.7229849696159363,0.7560096979141235,0.6676608920097351,0.7261754274368286,0.6853229999542236,0.7197878360748291,0.7110174298286438,0.7247823476791382,0.7156157493591309,0.7974451780319214,0.6782150864601135,0.7634604573249817,0.6957575082778931,0.7592032551765442,0.715035080909729,0.7669932842254639,0.7117229700088501,0.8302454352378845,0.6855688095092773,0.7952904105186462,0.7017625570297241,0.7930424809455872,0.7174134850502014,0.8005224466323853,0.4783450663089752,0.46841561794281,0.5001009702682495,0.4183095395565033,0.5135849118232727,0.4188407361507416,0.5274776816368103,0.4196171462535858,0.4549696445465088,0.4197664856910705,0.4398761391639709,0.4210645854473114,0.426133781671524,0.4219255447387695,0.5505021810531616,0.4470809698104858,0.4095084071159363,0.4519385695457458,0.5077642202377319,0.5249456763267517,0.4503396153450012,0.5279107093811035
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8108201026916504,0.8267755508422852,0.8018342852592468,0.7523330450057983,0.7810645699501038,0.690269410610199,0.7731965780258179,0.6349725723266602,0.779150128364563,0.5955320596694946,0.7352334260940552,0.7125014066696167,0.6717909574508667,0.6894753575325012,0.6358643770217896,0.6779140830039978,0.6070570349693298,0.6711357235908508,0.7164807319641113,0.7584091424942017,0.6633746027946472,0.7278367280960083,0.6818486452102661,0.7213839888572693,0.7080416083335876,0.726883590221405,0.7082588076591492,0.7997297048568726,0.6733630299568176,0.7647982835769653,0.6910820007324219,0.7608146667480469,0.7104636430740356,0.7695515751838684,0.7034376263618469,0.83184814453125,0.6824504137039185,0.7964748740196228,0.69865483045578,0.7943177223205566,0.7136259078979492,0.8026431202888489,0.4763678908348083,0.4670742452144623,0.4974761605262756,0.4177643060684204,0.5106891393661499,0.4181608855724334,0.5231137871742249,0.4187188148498535,0.4533976018428802,0.4197111129760742,0.4384596943855285,0.42120561003685,0.4247449934482574,0.4224616885185241,0.5458391904830933,0.4454348385334015,0.4080675542354584,0.4519442617893219,0.5049194097518921,0.522649884223938,0.4486571848392486,0.526569664478302
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8202958106994629,0.816363513469696,0.8110015988349915,0.7409478425979614,0.7863813638687134,0.678372323513031,0.7686998248100281,0.6295019388198853,0.7611232995986938,0.5955849289894104,0.7415745854377747,0.701851487159729,0.6780058145523071,0.6784073710441589,0.643291711807251,0.6679355502128601,0.6146341562271118,0.6630052328109741,0.7227883338928223,0.7485392689704895,0.668124794960022,0.7158234715461731,0.6849207878112793,0.7082741856575012,0.710452675819397,0.713722825050354,0.714880645275116,0.7883803844451904,0.6814013123512268,0.7532559633255005,0.6997193694114685,0.7492361664772034,0.719426691532135,0.7587961554527283,0.7105647325515747,0.8197518587112427,0.6902757287025452,0.7832713723182678,0.707179605960846,0.7805958986282349,0.7226629257202148,0.7876507639884949,0.4761180281639099,0.4634250104427337,0.4969295859336853,0.4150436818599701,0.5100778937339783,0.4152128994464874,0.5223709344863892,0.41542848944664,0.4542930126190185,0.4179059267044067,0.4396914541721344,0.4195933043956756,0.426456868648529,0.4207474589347839,0.5452824234962463,0.4424608945846557,0.4096423685550689,0.4492387175559997,0.5047397613525391,0.519074559211731,0.4501625597476959,0.5227782726287842
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8076726198196411,0.824143648147583,0.7985451221466064,0.749514639377594,0.7775967121124268,0.6879090666770935,0.7710259556770325,0.6320302486419678,0.7767093777656555,0.5933540463447571,0.7326677441596985,0.7088805437088013,0.6679338216781616,0.6886371374130249,0.6321882009506226,0.6783575415611267,0.6034149527549744,0.6717665791511536,0.7141560912132263,0.7547423839569092,0.6622288823127747,0.7251607775688171,0.6803021430969238,0.7207075953483582,0.7063166499137878,0.7266736030578613,0.7055290341377258,0.7962222099304199,0.6732276082038879,0.7620705962181091,0.6903897523880005,0.7610030770301819,0.7092118263244629,0.7708539366722107,0.6997737288475037,0.8283525705337524,0.6816530227661133,0.7928822636604309,0.6981232762336731,0.7930511832237244,0.7128934264183044,0.8026540875434875,0.4772345423698425,0.4632533490657806,0.4972356855869293,0.4141510128974914,0.5102125406265259,0.4141542315483093,0.5224066972732544,0.4142324030399322,0.4547867178916931,0.4177694022655487,0.4402316212654114,0.4196994602680206,0.4270951747894287,0.4211352467536926,0.5453482270240784,0.4413415789604187,0.4100479483604431,0.450398176908493,0.5057926177978516,0.51851487159729,0.4516942501068115,0.5229989290237427
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8138093948364258,0.8362192511558533,0.8090046644210815,0.7585682272911072,0.7920064330101013,0.6964821219444275,0.7895689606666565,0.638508141040802,0.8019163608551025,0.6004598140716553,0.7442655563354492,0.7155136466026306,0.6777939796447754,0.6938065886497498,0.6418843269348145,0.6844107508659363,0.612551748752594,0.6805145144462585,0.7213526368141174,0.7587074637413025,0.6768888831138611,0.7192320823669434,0.6944854855537415,0.7108488082885742,0.7178780436515808,0.7184968590736389,0.7098707556724548,0.7976977229118347,0.6829052567481995,0.7542871236801147,0.6991575956344604,0.7528228163719177,0.7167556285858154,0.765376091003418,0.7020794749259949,0.8258320093154907,0.6907114386558533,0.784587562084198,0.7063324451446533,0.7845264077186584,0.7202284932136536,0.7950443625450134,0.4801123738288879,0.4666843712329864,0.4995279312133789,0.4179838895797729,0.511976420879364,0.4184358716011047,0.5245501399040222,0.4194483757019043,0.4580864012241363,0.4204402267932892,0.4429604113101959,0.4220536053180694,0.4293583929538727,0.4235024452209472,0.5457582473754883,0.4467733502388,0.4103904366493225,0.4540670812129974,0.5066086053848267,0.5228974223136902,0.4521983563899994,0.5267719626426697
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8054996132850647,0.8344030976295471,0.7975399494171143,0.7577263116836548,0.7771613597869873,0.6992403268814087,0.7722502946853638,0.6416984796524048,0.7803480625152588,0.6017340421676636,0.7295845150947571,0.7146224975585938,0.6642996072769165,0.6948020458221436,0.6297337412834167,0.6874943375587463,0.6015984416007996,0.6836689114570618,0.710037350654602,0.7588807344436646,0.6648451685905457,0.7244496941566467,0.6831010580062866,0.7187867164611816,0.7073455452919006,0.7251771092414856,0.7012850642204285,0.7984331250190735,0.6743407845497131,0.7587035298347473,0.6915360689163208,0.7589752674102783,0.7095618844032288,0.7708799242973328,0.69499671459198,0.8274192214012146,0.6832439303398132,0.7898799180984497,0.6998358368873596,0.7912309169769287,0.7141281366348267,0.8008432388305664,0.4804283678531647,0.4598653614521026,0.5003947615623474,0.4117998778820038,0.5132623910903931,0.4118196666240692,0.5269452333450317,0.4120142757892608,0.457760751247406,0.4142853617668152,0.4424838423728943,0.4161937832832336,0.4285221099853515,0.4177871346473694,0.5497511029243469,0.4397124648094177,0.4094389379024505,0.4476529061794281,0.5089032053947449,0.515240490436554,0.4527432322502136,0.5199761986732483
